tweet_id,name,rating_numerator,rating_denominator,dog_stages
774314403806253056,None,14.0,10.0,unknown
773985732834758656,Winnie,11.0,10.0,pupper
773922284943896577,Heinrich,12.0,10.0,unknown
773704687002451968,Loki,12.0,10.0,unknown
773670353721753600,Shakespeare,10.0,10.0,unknown
773547596996571136,Chelsea,11.0,10.0,pupper
773308824254029826,Bungalo,12.0,10.0,unknown
773247561583001600,Chip,10.0,10.0,unknown
773191612633579521,Grey,12.0,10.0,unknown
772877495989305348,None,11.0,10.0,unknown
772826264096874500,Roosevelt,11.0,10.0,unknown
772581559778025472,None,10.0,10.0,unknown
772193107915964416,Willem,12.0,10.0,pupper
772152991789019136,None,10.0,10.0,unknown
772117678702071809,Jack,12.0,10.0,unknown
772114945936949249,Finn,10.0,10.0,unknown
772102971039580160,Penny,11.0,10.0,unknown
771908950375665664,None,13.0,10.0,doggo
771770456517009408,Davey,11.0,10.0,unknown
771500966810099713,Dakota,12.0,10.0,unknown
771380798096281600,Fizz,11.0,10.0,unknown
771136648247640064,Dixie,11.0,10.0,unknown
771102124360998913,Charlie,12.0,10.0,unknown
771014301343748096,None,7.0,10.0,unknown
770787852854652928,Winston,10.0,10.0,unknown
770772759874076672,Sebastian,11.0,10.0,unknown
770655142660169732,None,11.0,10.0,unknown
770414278348247044,Al,11.0,10.0,unknown
770293558247038976,Jackson,10.0,10.0,unknown
770069151037685760,Carbon,10.0,10.0,unknown
769940425801170949,Klein,12.0,10.0,unknown
769695466921623552,Titan,13.0,10.0,unknown
769212283578875904,DonDon,12.0,10.0,unknown
768970937022709760,Kirby,12.0,10.0,unknown
768855141948723200,Jesse,11.0,10.0,unknown
768609597686943744,Lou,10.0,10.0,unknown
768596291618299904,Oakley,12.0,10.0,unknown
768473857036525572,Chevy,11.0,10.0,unknown
768193404517830656,Gerald,8.0,10.0,doggo
767884188863397888,Tito,10.0,10.0,unknown
767754930266464257,Philbert,11.0,10.0,unknown
767500508068192258,Louie,12.0,10.0,unknown
767191397493538821,None,13.0,10.0,doggo
767122157629476866,Rupert,13.0,10.0,unknown
766793450729734144,Rufus,10.0,10.0,unknown
766693177336135680,Brudge,11.0,10.0,unknown
766423258543644672,Shadoe,9.0,10.0,unknown
766313316352462849,Oscar,12.0,10.0,unknown
766069199026450432,Juno,12.0,10.0,unknown
766008592277377025,Angel,11.0,10.0,unknown
765719909049503744,Brat,12.0,10.0,unknown
765669560888528897,Tove,12.0,10.0,unknown
765395769549590528,None,13.0,10.0,unknown
765371061932261376,Louie,11.0,10.0,pupper
765222098633691136,Gromit,10.0,10.0,unknown
764857477905154048,Aubie,12.0,10.0,unknown
764259802650378240,Kota,10.0,10.0,unknown
763837565564780549,Alfie,11.0,10.0,unknown
763183847194451968,Clark,8.0,10.0,unknown
763103485927849985,Belle,10.0,10.0,unknown
762699858130116608,Leela,11.0,10.0,unknown
762471784394268675,Glenn,12.0,10.0,unknown
762464539388485633,Buddy,12.0,10.0,unknown
762316489655476224,Scout,11.0,10.0,unknown
762035686371364864,None,14.0,10.0,unknown
761976711479193600,Shelby,12.0,10.0,unknown
761745352076779520,None,11.0,10.0,unknown
761672994376806400,None,10.0,10.0,unknown
761599872357261312,Sephie,11.0,10.0,unknown
761334018830917632,Bruce,10.0,10.0,unknown
761292947749015552,Bonaparte,11.0,10.0,unknown
761227390836215808,Albert,10.0,10.0,unknown
761004547850530816,Bo,11.0,10.0,unknown
760893934457552897,Wishes,11.0,10.0,doggo
760656994973933572,Rose,11.0,10.0,unknown
760641137271070720,Theo,12.0,10.0,unknown
760539183865880579,Atlas,12.0,10.0,unknown
760521673607086080,None,12.0,10.0,doggo
760290219849637889,Rocco,13.0,10.0,unknown
760252756032651264,Fido,4.0,10.0,unknown
760190180481531904,Sadie,10.0,10.0,unknown
759943073749200896,None,12.0,10.0,pupper
759923798737051648,None,10.0,10.0,unknown
759846353224826880,Kirby,11.0,10.0,unknown
759793422261743616,Maggie,12.0,10.0,multiple
759557299618865152,Emma,10.0,10.0,unknown
759447681597108224,Oakley,11.0,10.0,unknown
759446261539934208,None,10.0,10.0,unknown
759197388317847553,Luna,12.0,10.0,unknown
759099523532779520,Toby,7.0,10.0,unknown
759047813560868866,Spencer,11.0,10.0,unknown
758854675097526272,Lilli,11.0,10.0,unknown
758828659922702336,None,13.0,10.0,doggo
758740312047005698,Boston,12.0,10.0,unknown
758474966123810816,Brandonald,11.0,10.0,unknown
758467244762497024,None,165.0,150.0,unknown
758405701903519748,Odie,10.0,10.0,unknown
758355060040593408,Corey,11.0,10.0,unknown
758099635764359168,None,13.0,10.0,unknown
758041019896193024,None,9.0,10.0,unknown
757741869644341248,Leonard,10.0,10.0,unknown
757725642876129280,Beckham,11.0,10.0,unknown
757611664640446465,Cooper,12.0,10.0,unknown
757596066325864448,None,4.0,10.0,unknown
757400162377592832,None,13.0,10.0,unknown
757393109802180609,None,10.0,10.0,doggo
757354760399941633,Devón,8.0,10.0,unknown
756998049151549440,Oliver,11.0,10.0,unknown
756939218950160384,Jax,12.0,10.0,pupper
756651752796094464,Gert,11.0,10.0,unknown
756526248105566208,None,13.0,10.0,doggo
756303284449767430,None,11.0,10.0,unknown
756288534030475264,None,12.0,10.0,unknown
756275833623502848,None,10.0,10.0,puppo
755955933503782912,None,12.0,10.0,pupper
755206590534418437,None,14.0,10.0,doggo
755110668769038337,Watson,13.0,10.0,unknown
754856583969079297,Winnie,11.0,10.0,unknown
754747087846248448,Keith,12.0,10.0,unknown
754482103782404096,Milo,10.0,10.0,unknown
754449512966619136,Dex,11.0,10.0,unknown
754120377874386944,None,10.0,10.0,unknown
754011816964026368,Charlie,12.0,10.0,unknown
753655901052166144,None,10.0,10.0,unknown
753420520834629632,None,11.0,10.0,unknown
753398408988139520,Scout,12.0,10.0,unknown
753375668877008896,Hank,8.0,10.0,unknown
753294487569522689,Ace,11.0,10.0,unknown
753039830821511168,None,13.0,10.0,unknown
753026973505581056,Tayzie,10.0,10.0,unknown
752932432744185856,Carl,12.0,10.0,unknown
752917284578922496,Grizzie,11.0,10.0,unknown
752682090207055872,None,10.0,10.0,doggo
752660715232722944,None,10.0,10.0,doggo
752568224206688256,None,9.0,10.0,unknown
752519690950500352,None,11.0,10.0,puppo
752334515931054080,None,8.0,10.0,doggo
752173152931807232,Brody,12.0,10.0,unknown
751950017322246144,Lola,13.0,10.0,pupper
751937170840121344,Ruby,11.0,10.0,unknown
751830394383790080,Tucker,12.0,10.0,unknown
751793661361422336,Fred,11.0,10.0,unknown
751598357617971201,Toby,13.0,10.0,unknown
751583847268179968,None,5.0,10.0,multiple
751538714308972544,Max,10.0,10.0,unknown
751456908746354688,None,12.0,10.0,pupper
751251247299190784,Gilbert,10.0,10.0,unknown
751205363882532864,None,12.0,10.0,unknown
751132876104687617,Cooper,10.0,10.0,puppo
750868782890057730,Milo,11.0,10.0,pupper
750719632563142656,Meyer,12.0,10.0,unknown
750506206503038976,Malcolm,8.0,10.0,pupper
750429297815552001,Arnie,12.0,10.0,unknown
750383411068534784,Zoe,9.0,10.0,pupper
750147208377409536,None,13.0,10.0,unknown
750132105863102464,Stewie,11.0,10.0,unknown
750117059602808832,Calvin,10.0,10.0,unknown
750101899009982464,Lilah,11.0,10.0,unknown
750086836815486976,Spanky,12.0,10.0,unknown
750071704093859840,None,10.0,10.0,pupper
750056684286914561,Jameson,11.0,10.0,unknown
750041628174217216,Beau,13.0,10.0,unknown
750026558547456000,Jax,10.0,10.0,unknown
750011400160841729,Piper,11.0,10.0,doggo
749996283729883136,Bo,12.0,10.0,unknown
749981277374128128,Atticus,1776.0,10.0,unknown
749774190421639168,Lucy,12.0,10.0,unknown
749417653287129088,Finn,11.0,10.0,pupper
749403093750648834,None,10.0,10.0,unknown
749395845976588288,George,10.0,10.0,unknown
749317047558017024,Blu,12.0,10.0,floofer
749075273010798592,Boomer,11.0,10.0,doggo
749064354620928000,Winston,11.0,10.0,unknown
749036806121881602,Dietrich,8.0,10.0,unknown
748977405889503236,None,10.0,10.0,unknown
748932637671223296,Divine,13.0,10.0,doggo
748705597323898880,None,13.0,10.0,unknown
748699167502000129,Tripp,11.0,10.0,unknown
748692773788876800,None,10.0,10.0,doggo
748575535303884801,None,6.0,10.0,unknown
748568946752774144,Cora,12.0,10.0,unknown
748346686624440324,None,10.0,10.0,unknown
748337862848962560,None,13.0,10.0,pupper
748324050481647620,Duke,11.0,10.0,unknown
748307329658011649,None,7.0,10.0,unknown
748220828303695873,None,13.0,10.0,unknown
747963614829678593,None,10.0,10.0,pupper
747933425676525569,None,11.0,10.0,unknown
747885874273214464,None,8.0,10.0,unknown
747844099428986880,Huxley,11.0,10.0,unknown
747816857231626240,None,4.0,10.0,unknown
747648653817413632,Keurig,12.0,10.0,unknown
747600769478692864,Bookstore,10.0,10.0,unknown
747594051852075008,None,11.0,10.0,unknown
747512671126323200,None,10.0,10.0,unknown
747461612269887489,None,10.0,10.0,unknown
747439450712596480,Linus,12.0,10.0,unknown
747219827526344708,Atticus,11.0,10.0,unknown
747204161125646336,Clark,10.0,10.0,unknown
747103485104099331,None,11.0,10.0,unknown
746872823977771008,None,11.0,10.0,unknown
746790600704425984,None,10.0,10.0,unknown
746757706116112384,Maddie,11.0,10.0,unknown
746726898085036033,Abby,12.0,10.0,unknown
746542875601690625,None,11.0,10.0,floofer
746507379341139972,Shiloh,10.0,10.0,unknown
746369468511756288,None,9.0,10.0,unknown
746131877086527488,Gustav,10.0,10.0,unknown
746056683365994496,Arlen,11.0,10.0,unknown
745789745784041472,Gus,10.0,10.0,unknown
745712589599014916,Percy,7.0,10.0,unknown
745433870967832576,Lenox,10.0,10.0,doggo
745422732645535745,None,9.0,10.0,unknown
745314880350101504,Sugar,12.0,10.0,unknown
745074613265149952,Jeffrey,11.0,10.0,unknown
745057283344719872,Oliver,12.0,10.0,unknown
744995568523612160,Abby,9.0,10.0,puppo
744971049620602880,Indie,12.0,10.0,unknown
744709971296780288,Harvey,10.0,10.0,unknown
744334592493166593,Blanket,11.0,10.0,unknown
744234799360020481,None,13.0,10.0,doggo
744223424764059648,None,12.0,10.0,pupper
743980027717509120,Geno,11.0,10.0,unknown
743895849529389061,None,10.0,10.0,unknown
743609206067040256,Stark,10.0,10.0,unknown
743595368194129920,Harold,7.0,10.0,unknown
743545585370791937,Bentley,11.0,10.0,unknown
743510151680958465,Beya,13.0,10.0,unknown
743253157753532416,Kilo,10.0,10.0,puppo
743222593470234624,None,12.0,10.0,pupper
743210557239623680,Kayla,10.0,10.0,unknown
742534281772302336,None,11.0,10.0,doggo
742528092657332225,Maxaroni,10.0,10.0,unknown
742465774154047488,None,14.0,10.0,pupper
742423170473463808,Bell,12.0,10.0,unknown
742385895052087300,Phil,11.0,10.0,unknown
742161199639494656,Doug,12.0,10.0,unknown
742150209887731712,Edmund,8.0,10.0,pupper
741793263812808706,None,10.0,10.0,unknown
741743634094141440,Aqua,11.0,10.0,pupper
741438259667034112,Tucker,9.0,10.0,unknown
741303864243200000,Theodore,12.0,10.0,unknown
741099773336379392,Ted,11.0,10.0,unknown
741067306818797568,None,12.0,10.0,multiple
740995100998766593,Leo,10.0,10.0,unknown
740711788199743490,None,9.0,10.0,unknown
740699697422163968,Chip,8.0,10.0,unknown
740676976021798912,Baloo,11.0,10.0,pupper
740373189193256964,None,9.0,11.0,unknown
740365076218183684,None,10.0,10.0,unknown
740359016048689152,Chase,9.0,10.0,unknown
740214038584557568,None,10.0,10.0,unknown
739979191639244800,Nollie,12.0,10.0,unknown
739932936087216128,Rorie,10.0,10.0,unknown
739844404073074688,Simba,12.0,10.0,unknown
739623569819336705,None,12.0,10.0,doggo
739606147276148736,Benji,9.0,10.0,pupper
739544079319588864,None,10.0,10.0,unknown
739485634323156992,Kyle,6.0,10.0,unknown
739238157791694849,None,13.0,10.0,doggo
738885046782832640,Charles,11.0,10.0,unknown
738883359779196928,None,10.0,10.0,unknown
738537504001953792,Bayley,11.0,10.0,puppo
738402415918125056,None,10.0,10.0,unknown
738184450748633089,None,9.0,10.0,unknown
738166403467907072,Axel,12.0,10.0,unknown
738156290900254721,Storkson,10.0,10.0,unknown
737826014890496000,Remy,10.0,10.0,unknown
737800304142471168,Bella,10.0,10.0,unknown
737678689543020544,None,11.0,10.0,unknown
737445876994609152,None,13.0,10.0,floofer
737322739594330112,Lily,9.0,10.0,unknown
737310737551491075,None,13.0,10.0,unknown
736736130620620800,Chadrick,13.0,10.0,unknown
736392552031657984,None,13.0,10.0,pupper
736365877722001409,Rory,11.0,10.0,pupper
736225175608430592,None,10.0,10.0,unknown
736010884653420544,None,10.0,10.0,unknown
735991953473572864,Maxaroni,11.0,10.0,unknown
735648611367784448,None,12.0,10.0,pupper
735635087207878657,Dakota,11.0,10.0,unknown
735274964362878976,None,11.0,10.0,unknown
735256018284875776,Kellogg,8.0,10.0,doggo
735137028879360001,Buckley,9.0,10.0,pupper
734912297295085568,Jax,10.0,10.0,unknown
734787690684657664,None,13.0,10.0,unknown
734776360183431168,Livvie,11.0,10.0,unknown
734559631394082816,None,10.0,10.0,unknown
733828123016450049,Terry,10.0,10.0,unknown
733822306246479872,Moose,10.0,10.0,floofer
733482008106668032,None,10.0,10.0,unknown
733460102733135873,Hermione,11.0,10.0,unknown
733109485275860992,None,12.0,10.0,multiple
732732193018155009,Ralpher,12.0,10.0,unknown
732726085725589504,Aldrick,11.0,10.0,unknown
732585889486888962,None,10.0,10.0,unknown
732375214819057664,Kyle,11.0,10.0,doggo
732005617171337216,Larry,11.0,10.0,unknown
731285275100512256,Solomon,12.0,10.0,unknown
731156023742988288,None,204.0,170.0,unknown
730924654643314689,None,9.0,10.0,unknown
730573383004487680,Rooney,10.0,10.0,pupper
730427201120833536,Crystal,11.0,10.0,unknown
730211855403241472,Ziva,11.0,10.0,unknown
730196704625098752,Charles,6.0,10.0,unknown
729854734790754305,Ollie,11.0,10.0,unknown
729823566028484608,Stefan,13.0,10.0,unknown
729463711119904772,Pupcasso,13.0,10.0,unknown
729113531270991872,None,10.0,10.0,unknown
728986383096946689,Puff,11.0,10.0,unknown
728760639972315136,None,13.0,10.0,unknown
728751179681943552,Flurpson,10.0,10.0,unknown
728653952833728512,Coleman,8.0,10.0,unknown
728409960103686147,Wallace,10.0,10.0,unknown
728387165835677696,Enchilada,12.0,10.0,unknown
728046963732717569,Raymond,11.0,10.0,unknown
728035342121635841,None,12.0,10.0,pupper
728015554473250816,Rueben,11.0,10.0,pupper
727685679342333952,Cilantro,12.0,10.0,unknown
727644517743104000,None,13.0,10.0,doggo
727524757080539137,None,10.0,10.0,pupper
727314416056803329,None,11.0,10.0,pupper
727286334147182592,None,9.0,10.0,unknown
727175381690781696,Karll,10.0,10.0,unknown
727155742655025152,None,11.0,10.0,unknown
726935089318363137,Sprout,12.0,10.0,unknown
726887082820554753,Blitz,10.0,10.0,unknown
726828223124897792,Bloop,12.0,10.0,unknown
726224900189511680,None,9.0,10.0,unknown
725842289046749185,Colby,12.0,10.0,unknown
725786712245440512,Lillie,11.0,10.0,pupper
725729321944506368,Lola,12.0,10.0,unknown
725458796924002305,None,13.0,10.0,unknown
724983749226668032,Fred,12.0,10.0,unknown
724771698126512129,None,11.0,10.0,doggo
724405726123311104,Ashleigh,10.0,10.0,pupper
724049859469295616,Kreggory,10.0,10.0,unknown
724046343203856385,Sarge,10.0,10.0,unknown
724004602748780546,Luther,11.0,10.0,pupper
723912936180330496,Sugar,12.0,10.0,unknown
723688335806480385,Reginald,12.0,10.0,unknown
723673163800948736,Ivar,10.0,10.0,unknown
723179728551723008,Jangle,8.0,10.0,unknown
722974582966214656,None,4.0,20.0,unknown
722613351520608256,Schnitzel,12.0,10.0,unknown
721503162398597120,Panda,11.0,10.0,unknown
721001180231503872,Oliver,11.0,10.0,pupper
720785406564900865,Archie,12.0,10.0,unknown
720775346191278080,Berkeley,10.0,10.0,unknown
720415127506415616,None,10.0,10.0,unknown
720389942216527872,Ralphé,11.0,10.0,unknown
720340705894408192,Derek,10.0,10.0,pupper
720059472081784833,Charleson,9.0,10.0,unknown
720043174954147842,Neptune,11.0,10.0,unknown
719991154352222208,None,10.0,10.0,doggo
719704490224398336,Clyde,12.0,10.0,pupper
719551379208073216,Harnold,10.0,10.0,unknown
719367763014393856,Sid,11.0,10.0,unknown
719339463458033665,Lucy,10.0,10.0,unknown
719332531645071360,Pippa,11.0,10.0,unknown
718971898235854848,Sadie,10.0,10.0,unknown
718939241951195136,Otis,12.0,10.0,unknown
718631497683582976,None,10.0,10.0,unknown
718613305783398402,Carper,11.0,10.0,unknown
718540630683709445,None,10.0,10.0,unknown
718460005985447936,Bowie,9.0,10.0,unknown
718454725339934721,None,13.0,10.0,unknown
718246886998687744,Alexanderson,3.0,10.0,unknown
718234618122661888,Suki,11.0,10.0,unknown
717841801130979328,Barclay,11.0,10.0,unknown
717790033953034240,None,10.0,10.0,pupper
717537687239008257,None,11.0,10.0,unknown
717428917016076293,Skittle,11.0,10.0,unknown
717421804990701568,Ebby,9.0,10.0,unknown
717047459982213120,Flávio,12.0,10.0,unknown
717009362452090881,Smokey,10.0,10.0,pupper
716802964044845056,Link,10.0,10.0,unknown
716791146589110272,Jennifur,11.0,10.0,unknown
716730379797970944,None,12.0,10.0,unknown
716447146686459905,Ozzy,13.0,10.0,pupper
716439118184652801,Bluebert,50.0,50.0,unknown
716285507865542656,Stephanus,12.0,10.0,unknown
716080869887381504,None,11.0,10.0,doggo
715928423106027520,Bubbles,11.0,10.0,unknown
715758151270801409,None,13.0,10.0,unknown
715733265223708672,None,10.0,10.0,unknown
715704790270025728,Bentley,11.0,10.0,unknown
715696743237730304,Toby,10.0,10.0,unknown
715680795826982913,Zeus,12.0,10.0,unknown
715360349751484417,Bertson,11.0,10.0,unknown
715342466308784130,Oscar,10.0,10.0,unknown
715220193576927233,Nico,10.0,10.0,unknown
715200624753819648,Michelangelope,12.0,10.0,unknown
715009755312439296,Siba,12.0,10.0,unknown
714982300363173890,Calbert,9.0,10.0,unknown
714962719905021952,None,12.0,10.0,unknown
714957620017307648,Curtis,10.0,10.0,unknown
714631576617938945,Benedict,4.0,10.0,unknown
714606013974974464,None,12.0,10.0,unknown
714485234495041536,Blitz,10.0,10.0,unknown
714258258790387713,Travis,10.0,10.0,unknown
714251586676113411,Thumas,8.0,10.0,unknown
714214115368108032,None,13.0,10.0,unknown
714141408463036416,None,10.0,10.0,unknown
713919462244790272,Kanu,12.0,10.0,unknown
713909862279876608,Doug,12.0,10.0,unknown
713900603437621249,None,99.0,90.0,unknown
713761197720473600,Piper,12.0,10.0,unknown
713411074226274305,None,11.0,10.0,unknown
713177543487135744,Lance,10.0,10.0,unknown
713175907180089344,Opie,10.0,10.0,unknown
712809025985978368,Stubert,10.0,10.0,unknown
712717840512598017,None,10.0,10.0,unknown
712668654853337088,Sunny,10.0,10.0,unknown
712438159032893441,Kane,11.0,10.0,unknown
712309440758808576,None,12.0,10.0,pupper
712097430750289920,None,10.0,10.0,unknown
712092745624633345,Steven,7.0,10.0,unknown
712085617388212225,Olive,11.0,10.0,unknown
712065007010385924,Chester,6.0,10.0,unknown
711968124745228288,Winston,10.0,10.0,pupper
711743778164514816,Roosevelt,11.0,10.0,unknown
711732680602345472,None,10.0,10.0,unknown
711694788429553666,None,13.0,10.0,unknown
711652651650457602,Gary,9.0,10.0,unknown
711363825979756544,None,11.0,10.0,unknown
711306686208872448,None,3.0,10.0,unknown
711008018775851008,Chuckles,11.0,10.0,pupper
710997087345876993,Milo,12.0,10.0,unknown
710844581445812225,Staniel,10.0,10.0,unknown
710833117892898816,Sora,12.0,10.0,unknown
710658690886586372,None,80.0,80.0,unknown
710609963652087808,None,12.0,10.0,unknown
710588934686908417,Beemo,12.0,10.0,unknown
710296729921429505,Oshie,12.0,10.0,unknown
710283270106132480,Gunner,11.0,10.0,unknown
710272297844797440,None,11.0,10.0,unknown
710269109699739648,None,13.0,10.0,unknown
710153181850935296,Lacy,11.0,10.0,unknown
710140971284037632,Tater,8.0,10.0,unknown
710117014656950272,None,11.0,10.0,pupper
709918798883774466,Watson,12.0,10.0,unknown
709901256215666688,None,12.0,10.0,unknown
709852847387627521,None,12.0,10.0,unknown
709566166965075968,Olaf,12.0,10.0,unknown
709556954897764353,Cecil,12.0,10.0,unknown
709519240576036864,Vince,9.0,10.0,unknown
709449600415961088,Karma,10.0,10.0,unknown
709409458133323776,Billy,8.0,10.0,unknown
709225125749587968,Walker,11.0,10.0,unknown
709207347839836162,Penny,11.0,10.0,unknown
709198395643068416,None,45.0,50.0,unknown
709179584944730112,Sammy,13.0,10.0,unknown
709158332880297985,Rodney,10.0,10.0,unknown
709042156699303936,Klevin,9.0,10.0,unknown
708853462201716736,Lucy,8.0,10.0,unknown
708845821941387268,None,9.0,10.0,pupper
708834316713893888,Malikai,10.0,10.0,unknown
708810915978854401,Mister,10.0,10.0,unknown
708738143638450176,Coco,11.0,10.0,unknown
708711088997666817,Smokey,11.0,10.0,unknown
708479650088034305,Bear,13.0,10.0,unknown
708469915515297792,Bobble,11.0,10.0,unknown
708400866336894977,None,12.0,10.0,unknown
708356463048204288,Oliver,10.0,10.0,unknown
708349470027751425,River,11.0,10.0,unknown
708149363256774660,Jebberson,10.0,10.0,unknown
708130923141795840,None,11.0,10.0,unknown
708119489313951744,Cooper,9.0,10.0,unknown
708109389455101952,Remington,10.0,10.0,unknown
708026248782585858,None,13.0,10.0,unknown
707995814724026368,Farfle,12.0,10.0,unknown
707969809498152960,Rufus,11.0,10.0,unknown
707776935007539200,Sadie,11.0,10.0,unknown
707741517457260545,None,10.0,10.0,unknown
707738799544082433,None,12.0,10.0,unknown
707693576495472641,Jiminus,7.0,10.0,unknown
707629649552134146,None,10.0,10.0,unknown
707610948723478529,Harper,12.0,10.0,unknown
707420581654872064,Keurig,4.0,10.0,unknown
707411934438625280,None,11.0,10.0,pupper
707387676719185920,Clarkus,10.0,10.0,unknown
707377100785885184,None,9.0,10.0,unknown
707315916783140866,Finnegus,10.0,10.0,pupper
707297311098011648,Cassie,10.0,10.0,unknown
707059547140169728,Cupcake,11.0,10.0,unknown
707038192327901184,Kathmandu,10.0,10.0,unknown
707021089608753152,Tucker,12.0,10.0,unknown
707014260413456384,Ellie,11.0,10.0,unknown
706904523814649856,None,13.0,10.0,unknown
706901761596989440,Elliot,3.0,10.0,unknown
706681918348251136,Katie,12.0,10.0,unknown
706644897839910912,Shadow,9.0,10.0,unknown
706593038911545345,None,10.0,10.0,unknown
706538006853918722,Oliver,11.0,10.0,unknown
706516534877929472,None,12.0,10.0,unknown
706346369204748288,Koda,12.0,10.0,unknown
706310011488698368,None,12.0,10.0,pupper
706291001778950144,None,11.0,10.0,unknown
706265994973601792,Kara,11.0,10.0,unknown
706169069255446529,None,12.0,10.0,unknown
706166467411222528,Dexter,7.0,10.0,unknown
706153300320784384,Layla,13.0,10.0,unknown
705975130514706432,Adele,10.0,10.0,pupper
705970349788291072,Lucy,12.0,10.0,unknown
705898680587526145,Max,10.0,10.0,unknown
705591895322394625,None,11.0,10.0,unknown
705475953783398401,Zara,12.0,10.0,unknown
705442520700944385,Cooper,12.0,10.0,unknown
705428427625635840,Ambrose,11.0,10.0,pupper
705239209544720384,Jimothy,11.0,10.0,unknown
705223444686888960,Bode,9.0,10.0,unknown
705102439679201280,Terrenth,10.0,10.0,unknown
705066031337840642,Reese,12.0,10.0,unknown
704859558691414016,None,10.0,10.0,pupper
704847917308362754,None,12.0,10.0,unknown
704819833553219584,Chesterson,7.0,10.0,unknown
704761120771465216,None,13.0,10.0,pupper
704499785726889984,None,12.0,10.0,unknown
704480331685040129,Lucia,11.0,10.0,unknown
704364645503647744,Bisquick,12.0,10.0,unknown
704347321748819968,Ralphson,10.0,10.0,pupper
704134088924532736,None,12.0,10.0,pupper
704113298707505153,Stanley,8.0,10.0,unknown
704054845121142784,None,60.0,50.0,unknown
703774238772166656,None,10.0,10.0,unknown
703769065844768768,None,10.0,10.0,unknown
703631701117943808,Bella,11.0,10.0,unknown
703611486317502464,Scooter,10.0,10.0,pupper
703407252292673536,None,10.0,10.0,pupper
703382836347330562,Charlie,12.0,10.0,unknown
703356393781329922,Socks,9.0,10.0,unknown
703268521220972544,None,12.0,10.0,pupper
703079050210877440,None,11.0,10.0,unknown
703041949650034688,None,10.0,10.0,unknown
702932127499816960,Chip,6.0,10.0,unknown
702899151802126337,Luna,12.0,10.0,unknown
702684942141153280,Lucy,11.0,10.0,unknown
702671118226825216,Rambo,10.0,10.0,unknown
702598099714314240,Sansa,11.0,10.0,pupper
702539513671897089,None,12.0,10.0,unknown
702332542343577600,Rudy,13.0,10.0,unknown
702321140488925184,None,12.0,10.0,unknown
702276748847800320,None,11.0,10.0,unknown
702217446468493312,None,9.0,10.0,unknown
701981390485725185,Fiji,12.0,10.0,unknown
701952816642965504,Rilo,11.0,10.0,unknown
701889187134500865,Bilbo,11.0,10.0,unknown
701805642395348998,None,11.0,10.0,pupper
701601587219795968,Coopson,10.0,10.0,unknown
701570477911896070,Yoda,9.0,10.0,unknown
701545186879471618,Millie,10.0,10.0,pupper
701214700881756160,None,12.0,10.0,unknown
700890391244103680,Chet,11.0,10.0,unknown
700864154249383937,None,12.0,10.0,pupper
700847567345688576,Crouton,10.0,10.0,unknown
700796979434098688,Daniel,7.0,10.0,unknown
700747788515020802,None,11.0,10.0,unknown
700518061187723268,Vincent,10.0,10.0,unknown
700505138482569216,Kaia,12.0,10.0,unknown
700462010979500032,Murphy,6.0,10.0,unknown
700167517596164096,Dotsy,10.0,10.0,unknown
700151421916807169,None,11.0,10.0,pupper
700143752053182464,None,10.0,10.0,pupper
700062718104104960,Eazy,6.0,10.0,unknown
700029284593901568,Coops,10.0,10.0,unknown
700002074055016451,Thumas,9.0,10.0,unknown
699801817392291840,Cooper,11.0,10.0,pupper
699788877217865730,Nala,12.0,10.0,unknown
699779630832685056,None,10.0,10.0,unknown
699775878809702401,Fillup,11.0,10.0,unknown
699691744225525762,Dave,5.0,10.0,unknown
699446877801091073,Archie,12.0,10.0,unknown
699434518667751424,None,12.0,10.0,pupper
699423671849451520,None,10.0,10.0,unknown
699413908797464576,Miley,11.0,10.0,unknown
699370870310113280,Calbert,11.0,10.0,unknown
699323444782047232,None,10.0,10.0,unknown
699088579889332224,Charl,3.0,10.0,unknown
699079609774645248,Reagan,8.0,10.0,unknown
699072405256409088,None,12.0,10.0,unknown
699060279947165696,Yukon,12.0,10.0,unknown
699036661657767936,None,13.0,10.0,pupper
698989035503689728,Oliver,13.0,10.0,unknown
698953797952008193,CeCe,11.0,10.0,unknown
698907974262222848,None,10.0,10.0,unknown
698710712454139905,Cuddles,10.0,10.0,unknown
698703483621523456,Rusty,7.0,10.0,unknown
698635131305795584,None,12.0,10.0,unknown
698549713696649216,Claude,9.0,10.0,unknown
698355670425473025,Jessiga,10.0,10.0,unknown
698342080612007937,Maximus,11.0,10.0,unknown
698262614669991936,Franklin,11.0,10.0,unknown
698195409219559425,Beau,9.0,10.0,unknown
698178924120031232,Lily,10.0,10.0,unknown
697995514407682048,None,11.0,10.0,unknown
697990423684476929,Doug,11.0,10.0,unknown
697943111201378304,Cassie,10.0,10.0,unknown
697881462549430272,Carter,10.0,10.0,unknown
697630435728322560,None,8.0,10.0,unknown
697616773278015490,None,11.0,10.0,pupper
697596423848730625,None,11.0,10.0,pupper
697575480820686848,Ole,8.0,10.0,unknown
697516214579523584,Pherb,9.0,10.0,unknown
697482927769255936,Blipson,11.0,10.0,unknown
697463031882764288,None,44.0,40.0,unknown
697270446429966336,Bentley,10.0,10.0,unknown
697259378236399616,None,8.0,10.0,unknown
697255105972801536,Charlie,10.0,10.0,unknown
697242256848379904,Oakley,10.0,10.0,unknown
